shocked butter pork lamb dish smell butter literally waft plate inside wouldn choice evening sure try date wrap bacon delicious	train
not know village wasn sure expect	train
actually deserve business	train
scene yes	train
excellent friendly service	train
chicken curry try tasty actual food	train
complaint table	train
go nick stef hear lead famed los angeles chef name joachim splichtal	train
service fast friendly	train
waitress keep zip table barely got order run away	train
roth try serve mike great	train
service leaf bad taste mouth	train
word artisinal hard core experience	train
hope indication come lb spumoni garden win order	train
mob hand kid adult staff good	train
forget fish dry bbq appetizer portion way small	train
recommend romantic dinner	train
food bad	train
want large gathering fiasco	train
slight tendency undercook vegetable cute thumbnail size brussels sprout fat white butter bean arrive semi hard	train
horrible service experience win mistake	train
brunch spectacular pastis past sunday	train
gf choose eat lot diverse cocktail chill decor decent sushi	train
people trash treat like dirt	train
fine restaurant ve	train
hate doubt ll	train
lychee martini well ve taste	train
place mmmmmm	train
soup appetizer interesting	train
love modern decor terrific service	train
good look people good look certainly look air	train
boy start spot isn bed stuy clinton hill	train
food great	train
grossed say cancel dinner tell thank thank	train
unfortunate dessert available ice cream	train
want little bit korean combine little bit japanese food	train
host owner going know fish	train
come city try restaurant friend recommend husband	train
check web site gorgeous space imagine warm web shot not justice	train
way well cheap arabic food atlantic ave brooklyn	train
seat quick service good	train
probably good szechuan chinese restaurant outside chinatown flushing elmhurst	train
guess cool cause lo go	train
want order pork chop special night	train
food absolutely amazing	train
quibble service confuse wait minute menu wine list expensive	train
cool	train
love	train
favorite place eat city	train
dinner brunch	train
ribeye pork die	train
ton great food wine dessert	train
place lovely give homey atmosphere	train
thug like bar staff aggressive unaccommodating rude	train
far tender style japanese restaurant prepare	train
definately switch bad meal ridiculous price usually	train
food creative	train
romantic friendly professional service food pretty good buck	train
creative cuisine overall scene great place hang buddy impress date	train
wait minute nonregular leave join party til late	train
great spicy indian food service good restaurant great	train
food good italy atmosphere warm inviting	train
lobster potsticker divine calamari salad beat flourless chocolate cake dreamy	train
food disappoint half price pay simply rip	train
staff good look mixed crowd	train
like fact adornment hang wall	train
follow waiter card manager explain machine work bill charge card total charge	train
place good certainly isn anymore	train
hear place win bring friend check	train
carbon copy luger menu pretty alright room awful like eat holiday inn midwest	train
big seafood fan sushi probably well taste	train
restaurant offer typical french fare oeufs steak frite salad nicoise etc	train
service way star	train
dinner friend frankie johnnie week good steak taste life	train
fact write bad restaurant review	train
service knowledgeable courteous space unique beautiful	train
highlight crudo menu deep overwhelming italian wine list marvelous roasted fish	train
ve restaurant time visit eat sushi bar great experience	train
special event opportunity think	train
restaurant party	train
excellent	train
well	train
oh high price worth cent	train
place cost owner afortune build	train
large portion reasonable price friendly waitstaff fun vybe strong drink	train
essentially single guy allow little filthy hookah restaurant overprice overhype	train
actually hard time locate place	train
mother chair bump dozen time hasty waiter	train
short trendy open air restaurant corner union square park pack diverse young crowd	train
yummy mexican food love guacamole chip	train
promptly seat table waiter translate menu italian	train
drink special lychee martini great	train
service mediocre nearly offensive wonder saxophonist disgusting decor	train
charge entertainment fee place doesn visa mc discover atm machine downstairs use fee	train
lovely setting bit noisy	train
theatre district try mchale prepare plenty food	train
