moon river offer deep copper head speak pick toasted grain caramel note aroma pretty typical style flavor toast malt flavor mild caramel stand thee bad brew mean knock ur sock not search look	train
like taste little sticki good smooth fruity	train
vibrant flavorful fun dipa citrusy west coast bite little malt balance	train
deep copper color impressive hop think little enhance brew	train
colour dark amber liquid clear foam finger thick pale brown	train
drinkable beer holland	train
hazy light brown color light tan head bit thin style	train
lot large bubble rapidly rise surface not head alive long	train
aroma buttery slightly spicy malt note cracker biscuitlike light fruity ester hoppy origin yeasty origin come pineapple place mingle heavy definitively hoppy citrus note plenty grassy spicy note	train
drinkability good	train
bad average consider light beer misfortune try	train
description website yearround offering	train
touch smoothness	train
citrusy minty chop plenty caramely malt	train
thin bubbly head stay	train
mainly buy triple ipa classification	train
open black coffee astringency eas bittersweet dark chocolate essence malt breadiness	train
dry woody smokiness spicy herbal hop dominate	train
finger white head rest atop sticky lacing glass	train
decent lacing	train
medium bodied good carbonation smooth linger bitter dry finish	train
taste get doughlike malt hint yeast broth	train
fuss beer	train
bad	train
plump malt caramel brown sugar raisin start palate	train
clear honeybrown amber touch copper	train
like avery ipa modus brew leg little fruit hop abv drinkable	train
overall incredibly delicious taste actually remind favorite double ipa	train
not recommend beer think drunk look enjoy beer	train
refreshing dammit want beer	train
flavor replicate nose somewhat trace bitterness finish nice	train
nice dark amber color good lacing	train
ve bad certainly will not buy especially bomber	train
mouthfeel crisp fairly rich style	train
pour crystal clear ruby red	train
sit beer creamy white colored inch head foam	train
drinkable	train
rise maybe finger fall quickly	train
little taste	train
pour	train
slightly sweet tongue bitterness	train
medium body moderately carbonate pleasant wheaty creaminess mouthfeel	train
mediumbodie medium smooth carbonation	train
flavor worth	train
nice big body small abv beer	train
barely layer hop	train
taste bit hop bomb malt backing	train
chalkiness finish clean hint alcohol	train
unpleasant bitterness touch metal	train
seriously tasteless light beer palet bring	train
smelled bubble gum citrus	train
beer	train
definitely light beer little aroma thin body okay taste leaf pleasant finish	train
light hop taste feel like little late beer	train
hoppy sure	train
bad little heavy glass	train
chewy breakfast beer smokeless joe	train
not past particle	train
roastedchocolate malt coffee burn wood smoke bitter earthy hop	train
nice malty balance present	train
not think pair	train
overall highly recommend like fullflavored dipas	train
great drinkability real fresh	train
long last leaf nice foamy lace ring	train
finish pretty clean	train
pour dark toffee brown liquid creamy tan head diminish thin ring flimsy patch leave bit spotty lacing	train
absolutely malt matter barrage hop deal	train
drinkable great sessionable ipa	train
thick look	train
trade time dude bomb	train
leave thin ring lacing stick glass	train
going manage product recognizable definition beer	train
ooh nose pleasant	train
great craft choice	train
standard appearance good flavor nose bit underwhelme mouthfeel bit	train
terrific aroma	train
charcoal bitter coffee come	train
imagine beer mark possibly close	train
not bad especially compare light available watch calorie	train
consume cold hot day	train
sweet fruit flavor follow nice tropical hop flavor	train
decent	train
kind point	train
end solidly bitter nice herbal aftertaste linger palate	train
finally little pineapple balance bit plus kiss booze warmth touch	train
smell piney resin sour grapefruit	train
bad flavor	train
light maltiness	train
think super fresh hoppy brewery come pa week ago	train
pour light copper hue whispy foam cap	train
apperance refreshingly amber blonde plenty carbination crawl cup	train
moderate carbonation light mouthfeel	train
mouthfeel nice creamy carbonation medium body	train
love label	train
moderate fizzy carbonation	train
beer crescent city pour large hybrid type glass	train
moderately lush mouth	train
flavor rich yeasty fruity taste like cider wheat beer pleasing whichever way	train
middle fill resinous piney hop presence residual sweetness try peek way	train
problem taste like chew hop pellet	train
mouthfeel bit watery drinkability good	train
impressed not good beer vacation	train
drinkable yes	train
aroma huge resiny hop bend citrus mainly grapefruit orange piney resin	train
pour hazy copper color nice thick head decent retention	train
smell sweet malty aroma	train
ton carbonation streaming glass	train
finish beer develop decent roasty bitter flavor let slight bit hop shine	train
close perfect style	train
overall good style good pilsner	train
smooth delicious	train
overall excellent beer nice reminder regular boris gold gabf twice year	train
earthy munich malt balance lot citrusy herbal northwestern hop metallic peppery note sneak solid outstanding ipa	train
pour dogfish head shape pint glass	train
bitter goodness linger palate	train
salem average look amber beer ok light tan head hang	train
sweet malt stay balanced solid hit hop end	train
good moderate hop bite not shred tongue	train
thing start	train
whoa small sip massive liquid smoke feel mouthfeel	train
mouth feel smooth slightly thick average carbonation level	train
pour nice golden coppery orange colour	train
white grape juice smell biscuit	train
bitter hop provide bit citru provide sweetness usual ipa	train
hint booze background	train
vision tick not beer glory	train
wonderful beer taste mouthfeel real high point beer	train
sweet stone fruit touch orange zest add nuance flavor	train
taste element good hef banana clove wheat malt hint yeast orange lemon pepper note	train
not order not stick	train
smoke subtle hit smoke bacon	train
aroma good	train
apour jet black witha quarter inch dirty tan head	train
smell know homebrewer	train
bit soy sauce smell dark fruit herbal hop	train
sink leave lacing	train
look light refreshing pint lawnmower	train
clear fade yellow large puffy white head dy wink eye	train
taste similar smooth	train
barely carbonation	train
lace	train
drinkability good ve oz beer month enjoy	train
taste micro beer specialty offer important expectation massproduce beer	train
white mountain	train
caramel maltiness obscure hop	train
think respectable brew not water	train
well flower power maybe	train
not think classic brewery ve little research style homebrewe purpose great beer extensive information major traditional brewery explain like modern interpretation style	train
retention leaf little desire thin surface dust thick collar voluminous streak dollop stick fairly nice	train
relatively subtle clear bitterness complement beer overtake	train
flood stage exactly want red ale	train
taste deeply roast malt bitterness residual sweetness	train
hmm leave	train
medium good carbonation spicy finish	train
